fact_id,absences,risk_label,checkpoint_week,age,sex_M,address_U
1922,,,4,,False,False
1923,,,8,,False,False
1924,,,8,,False,False
1925,,,12,,False,False
1926,,,4,,False,False
1927,,,4,,False,False
1928,,,4,,False,False
1929,,,8,,False,False
1930,,,4,,False,False
1931,,,12,,False,False
1932,,,12,,False,False
1933,,,8,,False,False
1934,,,8,,False,False
1935,,,4,,False,False
1936,,,4,,False,False
1937,,,12,,False,False
1938,,,12,,False,False
1939,,,8,,False,False
1940,,,12,,False,False
1941,,,4,,False,False
1942,,,4,,False,False
1943,,,12,,False,False
1944,,,12,,False,False
1945,,,4,,False,False
1946,,,8,,False,False
1947,,,4,,False,False
1948,,,12,,False,False
1949,,,8,,False,False
1950,,,12,,False,False
1951,,,4,,False,False
1952,,,12,,False,False
1953,,,4,,False,False
1954,,,8,,False,False
1955,,,8,,False,False
1956,,,8,,False,False
1957,,,12,,False,False
1958,,,4,,False,False
1959,,,12,,False,False
1960,,,8,,False,False
1961,,,12,,False,False
1962,,,4,,False,False
1963,,,8,,False,False
1964,,,8,,False,False
1965,,,12,,False,False
1966,,,4,,False,False
1967,,,4,,False,False
1968,,,12,,False,False
1969,,,8,,False,False
1970,,,4,,False,False
1971,,,8,,False,False
1972,,,4,,False,False
1973,,,12,,False,False
1974,,,12,,False,False
1975,,,12,,False,False
1976,,,4,,False,False
1977,,,8,,False,False
1978,,,12,,False,False
1979,,,12,,False,False
1980,,,12,,False,False
1981,,,8,,False,False
1982,,,4,,False,False
1983,,,4,,False,False
1984,,,4,,False,False
1985,,,4,,False,False
1986,,,4,,False,False
1987,,,12,,False,False
1988,,,8,,False,False
1989,,,4,,False,False
1990,,,12,,False,False
1991,,,8,,False,False
1992,,,8,,False,False
1993,,,4,,False,False
1994,,,8,,False,False
1995,,,8,,False,False
1996,,,8,,False,False
1997,,,8,,False,False
1998,,,8,,False,False
1999,,,8,,False,False
2000,,,12,,False,False
2001,,,4,,False,False
2002,,,8,,False,False
2003,,,12,,False,False
2004,,,4,,False,False
2005,,,4,,False,False
2006,,,12,,False,False
2007,,,4,,False,False
2008,,,8,,False,False
2009,,,8,,False,False
2010,,,4,,False,False
2011,,,12,,False,False
2012,,,4,,False,False
2013,,,8,,False,False
2014,,,4,,False,False
2015,,,12,,False,False
2016,,,8,,False,False
2017,,,4,,False,False
2018,,,4,,False,False
2019,,,8,,False,False
2020,,,12,,False,False
2021,,,8,,False,False
2022,,,4,,False,False
2023,,,12,,False,False
2024,,,8,,False,False
2025,,,8,,False,False
2026,,,8,,False,False
2027,,,4,,False,False
2028,,,12,,False,False
2029,,,4,,False,False
2030,,,4,,False,False
2031,,,8,,False,False
2032,,,4,,False,False
2033,,,8,,False,False
2034,,,12,,False,False
2035,,,12,,False,False
2036,,,4,,False,False
2037,,,12,,False,False
2038,,,4,,False,False
2039,,,12,,False,False
2040,,,12,,False,False
2041,,,8,,False,False
2042,,,12,,False,False
2043,,,12,,False,False
2044,,,12,,False,False
2045,,,12,,False,False
2046,,,8,,False,False
2047,,,8,,False,False
2048,,,8,,False,False
2049,,,4,,False,False
2050,,,12,,False,False
2051,,,4,,False,False
2052,,,8,,False,False
2053,,,4,,False,False
2054,,,12,,False,False
2055,,,8,,False,False
2056,,,4,,False,False
2057,,,4,,False,False
2058,,,8,,False,False
2059,,,4,,False,False
2060,,,12,,False,False
2061,,,4,,False,False
2062,,,4,,False,False
2063,,,8,,False,False
2064,,,8,,False,False
2065,,,8,,False,False
2066,,,4,,False,False
2067,,,12,,False,False
2068,,,8,,False,False
2069,,,4,,False,False
2070,,,4,,False,False
2071,,,12,,False,False
2072,,,12,,False,False
2073,,,4,,False,False
2074,,,8,,False,False
2075,,,8,,False,False
2076,,,4,,False,False
2077,,,12,,False,False
2078,,,12,,False,False
2079,,,8,,False,False
2080,,,12,,False,False
2081,,,12,,False,False
2082,,,8,,False,False
2083,,,8,,False,False
2084,,,8,,False,False
2085,,,8,,False,False
2086,,,12,,False,False
2087,,,4,,False,False
2088,,,8,,False,False
2089,,,12,,False,False
2090,,,12,,False,False
2091,,,4,,False,False
2092,,,8,,False,False
2093,,,12,,False,False
2094,,,4,,False,False
2095,,,12,,False,False
2096,,,12,,False,False
2097,,,8,,False,False
2098,,,12,,False,False
2099,,,4,,False,False
2100,,,4,,False,False
2101,,,4,,False,False
2102,,,12,,False,False
2103,,,4,,False,False
2104,,,8,,False,False
2105,,,4,,False,False
2106,,,8,,False,False
2107,,,8,,False,False
2108,,,4,,False,False
2109,,,4,,False,False
2110,,,4,,False,False
2111,,,8,,False,False
2112,,,12,,False,False
2113,,,12,,False,False
2114,,,12,,False,False
2115,,,8,,False,False
2116,,,8,,False,False
2117,,,4,,False,False
2118,,,8,,False,False
2119,,,8,,False,False
2120,,,4,,False,False
2121,,,12,,False,False
2122,,,12,,False,False
2123,,,8,,False,False
2124,,,4,,False,False
2125,,,12,,False,False
2126,,,8,,False,False
2127,,,4,,False,False
2128,,,12,,False,False
2129,,,12,,False,False
2130,,,12,,False,False
2131,,,12,,False,False
2132,,,12,,False,False
2133,,,12,,False,False
2134,,,8,,False,False
2135,,,8,,False,False
2136,,,4,,False,False
2137,,,12,,False,False
2138,,,12,,False,False
2139,,,8,,False,False
2140,,,4,,False,False
2141,,,8,,False,False
2142,,,12,,False,False
2143,,,12,,False,False
2144,,,4,,False,False
2145,,,12,,False,False
2146,,,4,,False,False
2147,,,8,,False,False
2148,,,12,,False,False
2149,,,8,,False,False
2150,,,4,,False,False
2151,,,4,,False,False
2152,,,12,,False,False
2153,,,8,,False,False
2154,,,4,,False,False
2155,,,8,,False,False
2156,,,8,,False,False
2157,,,4,,False,False
2158,,,12,,False,False
2159,,,8,,False,False
2160,,,12,,False,False
2161,,,12,,False,False
2162,,,12,,False,False
2163,,,12,,False,False
2164,,,12,,False,False
2165,,,12,,False,False
2166,,,4,,False,False
2167,,,12,,False,False
2168,,,12,,False,False
2169,,,8,,False,False
2170,,,12,,False,False
2171,,,12,,False,False
2172,,,12,,False,False
2173,,,8,,False,False
2174,,,12,,False,False
2175,,,8,,False,False
2176,,,8,,False,False
2177,,,8,,False,False
2178,,,4,,False,False
2179,,,8,,False,False
2180,,,4,,False,False
2181,,,8,,False,False
2182,,,4,,False,False
2183,,,4,,False,False
2184,,,4,,False,False
2185,,,12,,False,False
2186,,,4,,False,False
2187,,,8,,False,False
2188,,,4,,False,False
2189,,,12,,False,False
2190,,,12,,False,False
2191,,,12,,False,False
2192,,,4,,False,False
2193,,,12,,False,False
2194,,,4,,False,False
2195,,,12,,False,False
2196,,,8,,False,False
2197,,,8,,False,False
2198,,,12,,False,False
2199,,,8,,False,False
2200,,,12,,False,False
2201,,,4,,False,False
2202,,,4,,False,False
2203,,,8,,False,False
2204,,,4,,False,False
2205,,,8,,False,False
2206,,,8,,False,False
2207,,,12,,False,False
2208,,,8,,False,False
2209,,,12,,False,False
2210,,,8,,False,False
2211,,,4,,False,False
2212,,,8,,False,False
2213,,,4,,False,False
2214,,,8,,False,False
2215,,,8,,False,False
2216,,,8,,False,False
2217,,,4,,False,False
2218,,,8,,False,False
2219,,,12,,False,False
2220,,,12,,False,False
2221,,,12,,False,False
2222,,,8,,False,False
2223,,,8,,False,False
2224,,,8,,False,False
2225,,,4,,False,False
2226,,,4,,False,False
2227,,,12,,False,False
2228,,,4,,False,False
2229,,,12,,False,False
2230,,,8,,False,False
2231,,,4,,False,False
2232,,,12,,False,False
2233,,,8,,False,False
2234,,,4,,False,False
2235,,,4,,False,False
2236,,,12,,False,False
2237,,,8,,False,False
2238,,,12,,False,False
2239,,,12,,False,False
2240,,,4,,False,False
2241,,,4,,False,False
2242,,,4,,False,False
2243,,,12,,False,False
2244,,,12,,False,False
2245,,,8,,False,False
2246,,,8,,False,False
2247,,,4,,False,False
2248,,,4,,False,False
2249,,,8,,False,False
2250,,,12,,False,False
2251,,,8,,False,False
2252,,,4,,False,False
2253,,,4,,False,False
2254,,,8,,False,False
2255,,,4,,False,False
2256,,,4,,False,False
2257,,,12,,False,False
2258,,,4,,False,False
2259,,,12,,False,False
2260,,,12,,False,False
2261,,,12,,False,False
2262,,,8,,False,False
2263,,,8,,False,False
2264,,,8,,False,False
2265,,,12,,False,False
2266,,,4,,False,False
2267,,,8,,False,False
2268,,,12,,False,False
2269,,,4,,False,False
2270,,,8,,False,False
2271,,,4,,False,False
2272,,,4,,False,False
2273,,,8,,False,False
2274,,,8,,False,False
2275,,,12,,False,False
2276,,,12,,False,False
2277,,,12,,False,False
2278,,,4,,False,False
2279,,,12,,False,False
2280,,,12,,False,False
2281,,,12,,False,False
2282,,,12,,False,False
2283,,,4,,False,False
2284,,,4,,False,False
2285,,,4,,False,False
2286,,,8,,False,False
2287,,,4,,False,False
2288,,,8,,False,False
2289,,,8,,False,False
2290,,,8,,False,False
2291,,,12,,False,False
2292,,,8,,False,False
2293,,,4,,False,False
2294,,,8,,False,False
2295,,,12,,False,False
2296,,,8,,False,False
2297,,,12,,False,False
2298,,,12,,False,False
2299,,,12,,False,False
2300,,,8,,False,False
2301,,,12,,False,False
2302,,,12,,False,False
2303,,,8,,False,False
2304,,,12,,False,False
2305,,,12,,False,False
2306,,,8,,False,False
2307,,,12,,False,False
2308,,,12,,False,False
2309,,,8,,False,False
2310,,,4,,False,False
2311,,,8,,False,False
2312,,,8,,False,False
2313,,,8,,False,False
2314,,,12,,False,False
2315,,,4,,False,False
2316,,,4,,False,False
2317,,,12,,False,False
2318,,,4,,False,False
2319,,,4,,False,False
2320,,,4,,False,False
2321,,,8,,False,False
2322,,,8,,False,False
2323,,,12,,False,False
2324,,,4,,False,False
2325,,,12,,False,False
2326,,,12,,False,False
2327,,,12,,False,False
2328,,,8,,False,False
2329,,,12,,False,False
2330,,,8,,False,False
2331,,,4,,False,False
2332,,,12,,False,False
2333,,,12,,False,False
2334,,,12,,False,False
2335,,,12,,False,False
2336,,,4,,False,False
2337,,,8,,False,False
2338,,,8,,False,False
2339,,,12,,False,False
2340,,,12,,False,False
2341,,,12,,False,False
2342,,,8,,False,False
2343,,,12,,False,False
2344,,,8,,False,False
2345,,,12,,False,False
2346,,,4,,False,False
2347,,,12,,False,False
2348,,,12,,False,False
2349,,,8,,False,False
2350,,,4,,False,False
2351,,,12,,False,False
2352,,,12,,False,False
2353,,,4,,False,False
2354,,,8,,False,False
2355,,,8,,False,False
2356,,,12,,False,False
2357,,,4,,False,False
2358,,,8,,False,False
2359,,,4,,False,False
2360,,,4,,False,False
2361,,,12,,False,False
2362,,,4,,False,False
2363,,,4,,False,False
2364,,,12,,False,False
2365,,,4,,False,False
2366,,,4,,False,False
2367,,,12,,False,False
2368,,,4,,False,False
2369,,,12,,False,False
2370,,,4,,False,False
2371,,,12,,False,False
2372,,,4,,False,False
2373,,,12,,False,False
2374,,,8,,False,False
2375,,,12,,False,False
2376,,,4,,False,False
2377,,,8,,False,False
2378,,,8,,False,False
2379,,,12,,False,False
2380,,,8,,False,False
2381,,,12,,False,False
2382,,,4,,False,False
2383,,,4,,False,False
2384,,,4,,False,False
2385,,,4,,False,False
2386,,,8,,False,False
2387,,,12,,False,False
2388,,,12,,False,False
2389,,,4,,False,False
2390,,,8,,False,False
2391,,,8,,False,False
2392,,,12,,False,False
2393,,,12,,False,False
2394,,,4,,False,False
2395,,,12,,False,False
2396,,,12,,False,False
2397,,,8,,False,False
2398,,,8,,False,False
2399,,,8,,False,False
2400,,,4,,False,False
2401,,,8,,False,False
2402,,,8,,False,False
2403,,,8,,False,False
2404,,,8,,False,False
2405,,,4,,False,False
2406,,,8,,False,False
2407,,,12,,False,False
2408,,,4,,False,False
2409,,,12,,False,False
2410,,,4,,False,False
2411,,,4,,False,False
2412,,,12,,False,False
2413,,,8,,False,False
2414,,,12,,False,False
2415,,,12,,False,False
2416,,,4,,False,False
2417,,,4,,False,False
2418,,,12,,False,False
2419,,,12,,False,False
2420,,,4,,False,False
2421,,,4,,False,False
2422,,,4,,False,False
2423,,,8,,False,False
2424,,,8,,False,False
2425,,,8,,False,False
2426,,,12,,False,False
2427,,,12,,False,False
2428,,,12,,False,False
2429,,,12,,False,False
2430,,,4,,False,False
2431,,,12,,False,False
2432,,,8,,False,False
2433,,,8,,False,False
2434,,,8,,False,False
2435,,,12,,False,False
2436,,,8,,False,False
2437,,,8,,False,False
2438,,,8,,False,False
2439,,,12,,False,False
2440,,,4,,False,False
2441,,,8,,False,False
2442,,,12,,False,False
2443,,,8,,False,False
2444,,,8,,False,False
2445,,,4,,False,False
2446,,,8,,False,False
2447,,,12,,False,False
2448,,,12,,False,False
2449,,,8,,False,False
2450,,,12,,False,False
2451,,,4,,False,False
2452,,,4,,False,False
2453,,,8,,False,False
2454,,,8,,False,False
2455,,,12,,False,False
2456,,,8,,False,False
2457,,,12,,False,False
2458,,,8,,False,False
2459,,,4,,False,False
2460,,,4,,False,False
2461,,,4,,False,False
2462,,,12,,False,False
2463,,,8,,False,False
2464,,,8,,False,False
2465,,,12,,False,False
2466,,,4,,False,False
2467,,,8,,False,False
2468,,,8,,False,False
2469,,,4,,False,False
2470,,,12,,False,False
2471,,,4,,False,False
2472,,,8,,False,False
2473,,,12,,False,False
2474,,,4,,False,False
2475,,,8,,False,False
2476,,,8,,False,False
2477,,,4,,False,False
2478,,,8,,False,False
2479,,,8,,False,False
2480,,,4,,False,False
2481,,,8,,False,False
2482,,,12,,False,False
2483,,,4,,False,False
2484,,,8,,False,False
2485,,,4,,False,False
2486,,,4,,False,False
2487,,,12,,False,False
2488,,,12,,False,False
2489,,,12,,False,False
2490,,,8,,False,False
2491,,,8,,False,False
2492,,,12,,False,False
2493,,,12,,False,False
2494,,,12,,False,False
2495,,,8,,False,False
2496,,,4,,False,False
2497,,,12,,False,False
2498,,,4,,False,False
2499,,,8,,False,False
2500,,,12,,False,False
2501,,,8,,False,False
2502,,,12,,False,False
2503,,,4,,False,False
2504,,,8,,False,False
2505,,,8,,False,False
2506,,,8,,False,False
2507,,,12,,False,False
2508,,,8,,False,False
2509,,,4,,False,False
2510,,,12,,False,False
2511,,,8,,False,False
2512,,,12,,False,False
2513,,,8,,False,False
2514,,,12,,False,False
2515,,,4,,False,False
2516,,,8,,False,False
2517,,,8,,False,False
2518,,,8,,False,False
2519,,,8,,False,False
2520,,,4,,False,False
2521,,,4,,False,False
2522,,,12,,False,False
2523,,,8,,False,False
2524,,,12,,False,False
2525,,,4,,False,False
2526,,,4,,False,False
2527,,,4,,False,False
2528,,,12,,False,False
2529,,,4,,False,False
2530,,,12,,False,False
2531,,,8,,False,False
2532,,,8,,False,False
2533,,,12,,False,False
2534,,,4,,False,False
2535,,,12,,False,False
2536,,,12,,False,False
2537,,,4,,False,False
2538,,,8,,False,False
2539,,,8,,False,False
2540,,,12,,False,False
2541,,,8,,False,False
2542,,,4,,False,False
2543,,,12,,False,False
2544,,,12,,False,False
2545,,,12,,False,False
2546,,,4,,False,False
2547,,,12,,False,False
2548,,,4,,False,False
2549,,,12,,False,False
2550,,,4,,False,False
2551,,,4,,False,False
2552,,,12,,False,False
2553,,,12,,False,False
2554,,,12,,False,False
2555,,,12,,False,False
2556,,,8,,False,False
2557,,,4,,False,False
2558,,,8,,False,False
2559,,,4,,False,False
2560,,,8,,False,False
2561,,,12,,False,False
2562,,,8,,False,False
2563,,,12,,False,False
2564,,,12,,False,False
2565,,,4,,False,False
2566,,,12,,False,False
2567,,,12,,False,False
2568,,,4,,False,False
2569,,,8,,False,False
2570,,,12,,False,False
2571,,,4,,False,False
2572,,,4,,False,False
2573,,,8,,False,False
2574,,,4,,False,False
2575,,,4,,False,False
2576,,,4,,False,False
2577,,,12,,False,False
2578,,,12,,False,False
2579,,,12,,False,False
2580,,,4,,False,False
2581,,,12,,False,False
2582,,,4,,False,False
2583,,,8,,False,False
2584,,,4,,False,False
2585,,,8,,False,False
2586,,,8,,False,False
2587,,,4,,False,False
2588,,,12,,False,False
2589,,,8,,False,False
2590,,,4,,False,False
2591,,,8,,False,False
2592,,,4,,False,False
2593,,,12,,False,False
2594,,,8,,False,False
2595,,,8,,False,False
2596,,,8,,False,False
2597,,,4,,False,False
2598,,,4,,False,False
2599,,,4,,False,False
2600,,,8,,False,False
2601,,,8,,False,False
2602,,,8,,False,False
2603,,,8,,False,False
2604,,,12,,False,False
2605,,,4,,False,False
2606,,,4,,False,False
2607,,,4,,False,False
2608,,,12,,False,False
2609,,,4,,False,False
2610,,,8,,False,False
2611,,,8,,False,False
2612,,,12,,False,False
2613,,,12,,False,False
2614,,,4,,False,False
2615,,,8,,False,False
2616,,,4,,False,False
2617,,,4,,False,False
2618,,,12,,False,False
2619,,,12,,False,False
2620,,,12,,False,False
2621,,,8,,False,False
2622,,,12,,False,False
2623,,,4,,False,False
2624,,,12,,False,False
2625,,,12,,False,False
2626,,,8,,False,False
2627,,,4,,False,False
2628,,,8,,False,False
2629,,,8,,False,False
2630,,,4,,False,False
2631,,,4,,False,False
2632,,,12,,False,False
2633,,,4,,False,False
2634,,,4,,False,False
2635,,,8,,False,False
2636,,,12,,False,False
2637,,,12,,False,False
2638,,,12,,False,False
2639,,,8,,False,False
2640,,,8,,False,False
2641,,,4,,False,False
2642,,,4,,False,False
2643,,,8,,False,False
2644,,,8,,False,False
2645,,,8,,False,False
2646,,,12,,False,False
2647,,,8,,False,False
2648,,,8,,False,False
2649,,,8,,False,False
2650,,,8,,False,False
2651,,,12,,False,False
2652,,,4,,False,False
2653,,,4,,False,False
2654,,,12,,False,False
2655,,,12,,False,False
2656,,,12,,False,False
2657,,,12,,False,False
2658,,,4,,False,False
2659,,,4,,False,False
2660,,,12,,False,False
2661,,,12,,False,False
2662,,,8,,False,False
2663,,,4,,False,False
2664,,,4,,False,False
2665,,,4,,False,False
2666,,,8,,False,False
2667,,,8,,False,False
2668,,,12,,False,False
2669,,,4,,False,False
2670,,,4,,False,False
2671,,,12,,False,False
2672,,,12,,False,False
2673,,,4,,False,False
2674,,,8,,False,False
2675,,,4,,False,False
2676,,,4,,False,False
2677,,,8,,False,False
2678,,,12,,False,False
2679,,,4,,False,False
2680,,,8,,False,False
2681,,,12,,False,False
2682,,,8,,False,False
2683,,,4,,False,False
2684,,,12,,False,False
2685,,,4,,False,False
2686,,,12,,False,False
2687,,,12,,False,False
2688,,,12,,False,False
2689,,,8,,False,False
2690,,,8,,False,False
2691,,,12,,False,False
2692,,,12,,False,False
2693,,,12,,False,False
2694,,,4,,False,False
2695,,,4,,False,False
2696,,,12,,False,False
2697,,,4,,False,False
2698,,,12,,False,False
2699,,,8,,False,False
2700,,,12,,False,False
2701,,,8,,False,False
2702,,,8,,False,False
2703,,,4,,False,False
2704,,,12,,False,False
2705,,,8,,False,False
2706,,,4,,False,False
2707,,,8,,False,False
2708,,,8,,False,False
2709,,,8,,False,False
2710,,,4,,False,False
2711,,,12,,False,False
2712,,,12,,False,False
2713,,,8,,False,False
2714,,,8,,False,False
2715,,,4,,False,False
2716,,,12,,False,False
2717,,,8,,False,False
2718,,,4,,False,False
2719,,,12,,False,False
2720,,,4,,False,False
2721,,,4,,False,False
2722,,,12,,False,False
2723,,,12,,False,False
2724,,,4,,False,False
2725,,,4,,False,False
2726,,,12,,False,False
2727,,,8,,False,False
2728,,,12,,False,False
2729,,,8,,False,False
2730,,,12,,False,False
2731,,,12,,False,False
2732,,,8,,False,False
2733,,,12,,False,False
2734,,,12,,False,False
2735,,,8,,False,False
2736,,,4,,False,False
2737,,,8,,False,False
2738,,,4,,False,False
2739,,,4,,False,False
2740,,,12,,False,False
2741,,,12,,False,False
2742,,,12,,False,False
2743,,,8,,False,False
2744,,,8,,False,False
2745,,,12,,False,False
2746,,,12,,False,False
2747,,,4,,False,False
2748,,,8,,False,False
2749,,,8,,False,False
2750,,,8,,False,False
2751,,,8,,False,False
2752,,,12,,False,False
2753,,,4,,False,False
2754,,,8,,False,False
2755,,,8,,False,False
2756,,,4,,False,False
2757,,,4,,False,False
2758,,,4,,False,False
2759,,,8,,False,False
2760,,,8,,False,False
2761,,,4,,False,False
2762,,,8,,False,False
2763,,,12,,False,False
2764,,,12,,False,False
2765,,,4,,False,False
2766,,,12,,False,False
2767,,,8,,False,False
2768,,,12,,False,False
2769,,,8,,False,False
2770,,,4,,False,False
2771,,,8,,False,False
2772,,,12,,False,False
2773,,,12,,False,False
2774,,,8,,False,False
2775,,,4,,False,False
2776,,,4,,False,False
2777,,,4,,False,False
2778,,,8,,False,False
2779,,,12,,False,False
2780,,,12,,False,False
2781,,,4,,False,False
2782,,,8,,False,False
2783,,,4,,False,False
2784,,,8,,False,False
2785,,,8,,False,False
2786,,,12,,False,False
2787,,,8,,False,False
2788,,,4,,False,False
2789,,,4,,False,False
2790,,,8,,False,False
2791,,,8,,False,False
2792,,,8,,False,False
2793,,,12,,False,False
2794,,,12,,False,False
2795,,,12,,False,False
2796,,,8,,False,False
2797,,,12,,False,False
2798,,,12,,False,False
2799,,,8,,False,False
2800,,,8,,False,False
2801,,,12,,False,False
2802,,,8,,False,False
2803,,,12,,False,False
2804,,,4,,False,False
2805,,,8,,False,False
2806,,,12,,False,False
2807,,,4,,False,False
2808,,,12,,False,False
2809,,,4,,False,False
2810,,,4,,False,False
2811,,,12,,False,False
2812,,,4,,False,False
2813,,,12,,False,False
2814,,,12,,False,False
2815,,,8,,False,False
2816,,,12,,False,False
2817,,,12,,False,False
2818,,,8,,False,False
2819,,,12,,False,False
2820,,,12,,False,False
2821,,,4,,False,False
2822,,,12,,False,False
2823,,,12,,False,False
2824,,,12,,False,False
2825,,,4,,False,False
2826,,,4,,False,False
2827,,,4,,False,False
2828,,,8,,False,False
2829,,,8,,False,False
2830,,,8,,False,False
2831,,,4,,False,False
2832,,,12,,False,False
2833,,,8,,False,False
2834,,,12,,False,False
2835,,,4,,False,False
2836,,,4,,False,False
2837,,,8,,False,False
2838,,,4,,False,False
2839,,,4,,False,False
2840,,,12,,False,False
2841,,,8,,False,False
2842,,,4,,False,False
2843,,,12,,False,False
2844,,,8,,False,False
2845,,,4,,False,False
2846,,,8,,False,False
2847,,,12,,False,False
2848,,,4,,False,False
2849,,,8,,False,False
2850,,,8,,False,False
2851,,,12,,False,False
2852,,,12,,False,False
2853,,,4,,False,False
2854,,,8,,False,False
2855,,,4,,False,False
2856,,,12,,False,False
2857,,,12,,False,False
2858,,,12,,False,False
2859,,,4,,False,False
2860,,,12,,False,False
2861,,,4,,False,False
2862,,,4,,False,False
2863,,,4,,False,False
2864,,,12,,False,False
2865,,,8,,False,False
2866,,,12,,False,False
2867,,,4,,False,False
2868,,,8,,False,False
2869,,,12,,False,False
2870,,,4,,False,False
2871,,,8,,False,False
2872,,,12,,False,False
2873,,,12,,False,False
2874,,,4,,False,False
2875,,,4,,False,False
2876,,,4,,False,False
2877,,,8,,False,False
2878,,,8,,False,False
2879,,,12,,False,False
2880,,,8,,False,False
2881,,,12,,False,False
2882,,,4,,False,False
2883,,,12,,False,False
2884,,,4,,False,False
2885,,,4,,False,False
2886,,,12,,False,False
2887,,,4,,False,False
2888,,,4,,False,False
2889,,,12,,False,False
2890,,,4,,False,False
2891,,,4,,False,False
2892,,,8,,False,False
2893,,,8,,False,False
2894,,,8,,False,False
2895,,,8,,False,False
2896,,,12,,False,False
2897,,,4,,False,False
2898,,,12,,False,False
2899,,,8,,False,False
2900,,,4,,False,False
2901,,,12,,False,False
2902,,,12,,False,False
2903,,,8,,False,False
2904,,,12,,False,False
2905,,,8,,False,False
2906,,,4,,False,False
2907,,,8,,False,False
2908,,,8,,False,False
2909,,,4,,False,False
2910,,,4,,False,False
2911,,,8,,False,False
2912,,,12,,False,False
2913,,,8,,False,False
2914,,,12,,False,False
2915,,,4,,False,False
2916,,,8,,False,False
2917,,,12,,False,False
2918,,,12,,False,False
2919,,,12,,False,False
2920,,,4,,False,False
2921,,,12,,False,False
2922,,,8,,False,False
2923,,,12,,False,False
2924,,,4,,False,False
2925,,,4,,False,False
2926,,,4,,False,False
2927,,,8,,False,False
2928,,,8,,False,False
2929,,,12,,False,False
2930,,,12,,False,False
2931,,,12,,False,False
2932,,,8,,False,False
2933,,,4,,False,False
2934,,,4,,False,False
2935,,,12,,False,False
2936,,,8,,False,False
2937,,,4,,False,False
2938,,,4,,False,False
2939,,,4,,False,False
2940,,,12,,False,False
2941,,,4,,False,False
2942,,,12,,False,False
2943,,,12,,False,False
2944,,,4,,False,False
2945,,,8,,False,False
2946,,,4,,False,False
2947,,,8,,False,False
2948,,,12,,False,False
2949,,,8,,False,False
2950,,,8,,False,False
2951,,,8,,False,False
2952,,,12,,False,False
2953,,,4,,False,False
2954,,,12,,False,False
2955,,,12,,False,False
2956,,,12,,False,False
2957,,,8,,False,False
2958,,,8,,False,False
2959,,,4,,False,False
2960,,,4,,False,False
2961,,,12,,False,False
2962,,,12,,False,False
2963,,,12,,False,False
2964,,,4,,False,False
2965,,,8,,False,False
2966,,,8,,False,False
2967,,,12,,False,False
2968,,,4,,False,False
2969,,,12,,False,False
2970,,,12,,False,False
2971,,,12,,False,False
2972,,,4,,False,False
2973,,,4,,False,False
2974,,,12,,False,False
2975,,,12,,False,False
2976,,,12,,False,False
2977,,,4,,False,False
2978,,,4,,False,False
2979,,,12,,False,False
2980,,,4,,False,False
2981,,,12,,False,False
2982,,,12,,False,False
2983,,,8,,False,False
2984,,,8,,False,False
2985,,,4,,False,False
2986,,,4,,False,False
2987,,,12,,False,False
2988,,,12,,False,False
2989,,,4,,False,False
2990,,,4,,False,False
2991,,,12,,False,False
2992,,,12,,False,False
2993,,,12,,False,False
2994,,,8,,False,False
2995,,,4,,False,False
2996,,,4,,False,False
2997,,,8,,False,False
2998,,,12,,False,False
2999,,,12,,False,False
3000,,,12,,False,False
3001,,,12,,False,False
3002,,,4,,False,False
3003,,,12,,False,False
3004,,,8,,False,False
3005,,,8,,False,False
3006,,,12,,False,False
3007,,,8,,False,False
3008,,,12,,False,False
3009,,,4,,False,False
3010,,,12,,False,False
3011,,,8,,False,False
3012,,,12,,False,False
3013,,,8,,False,False
3014,,,8,,False,False
3015,,,4,,False,False
3016,,,8,,False,False
3017,,,4,,False,False
3018,,,12,,False,False
3019,,,8,,False,False
3020,,,8,,False,False
3021,,,8,,False,False
3022,,,4,,False,False
3023,,,4,,False,False
3024,,,12,,False,False
3025,,,8,,False,False
3026,,,12,,False,False
3027,,,4,,False,False
3028,,,12,,False,False
3029,,,4,,False,False
3030,,,8,,False,False
3031,,,8,,False,False
3032,,,4,,False,False
3033,,,8,,False,False
3034,,,12,,False,False
3035,,,8,,False,False
3036,,,4,,False,False
3037,,,12,,False,False
3038,,,4,,False,False
3039,,,8,,False,False
3040,,,4,,False,False
3041,,,8,,False,False
3042,,,4,,False,False
3043,,,12,,False,False
3044,,,8,,False,False
3045,,,4,,False,False
3046,,,12,,False,False
3047,,,8,,False,False
3048,,,12,,False,False
3049,,,8,,False,False
3050,,,8,,False,False
3051,,,4,,False,False
3052,,,8,,False,False
3053,,,8,,False,False
3054,,,8,,False,False
3055,,,8,,False,False
3056,,,12,,False,False
3057,,,8,,False,False
3058,,,12,,False,False
3059,,,8,,False,False
3060,,,8,,False,False
3061,,,12,,False,False
3062,,,12,,False,False
3063,,,4,,False,False
3064,,,12,,False,False
3065,,,8,,False,False
3066,,,4,,False,False
3067,,,12,,False,False
3068,,,4,,False,False
3069,,,4,,False,False
3070,,,4,,False,False
3071,,,12,,False,False
3072,,,4,,False,False
3073,,,4,,False,False
3074,,,12,,False,False
3075,,,12,,False,False
3076,,,12,,False,False
3077,,,8,,False,False
3078,,,4,,False,False
3079,,,12,,False,False
3080,,,12,,False,False
3081,,,8,,False,False
3082,,,4,,False,False
3083,,,4,,False,False
3084,,,12,,False,False
3085,,,12,,False,False
